Timestamp(ms),Current(uA),D0-D7
2823,1006.888,10000000
2824,1010.825,10000000
2825,1033.221,10000000
2826,1024.047,10000000
2827,1012.927,10000000
2828,1005.244,10000000
2829,1011.176,10000000
2830,1007.876,10000000
2831,1002.511,10000000
2832,1011.747,10000000
2833,1005.130,10000000
2834,1009.601,10000000
2835,1011.529,10000000
2836,1004.389,10000000
2837,1024.301,10000000
2838,1018.611,10000000
2839,1018.027,10000000
2840,1010.964,10000000
2841,1010.388,10000000
2842,1012.201,10000000
2843,1006.302,10000000
2844,1011.814,10000000
2845,1011.973,10000000
2846,1003.823,10000000
2847,1012.865,10000000
2848,1007.392,10000000
2849,1005.014,10000000
2850,1031.082,10000000
2851,1012.920,10000000
2852,1004.250,10000000
2853,1013.206,10000000
2854,1008.724,10000000
2855,1010.105,10000000
2856,1012.441,10000000
2857,1006.782,10000000
2858,1012.457,10000000
2859,1008.500,10000000
2860,1002.253,10000000
2861,1012.376,10000000
2862,1026.881,10000000
2863,1019.483,10000000
2864,1013.900,10000000
2865,1005.795,10000000
2866,1012.026,10000000
2867,1008.895,10000000
2868,1003.321,10000000
2869,1010.037,10000000
2870,1002.514,10000000
2871,1012.079,10000000
2872,1005.652,10000000
2873,1005.775,10000000
2874,1033.407,10000000
2875,1012.788,10000000
2876,1017.196,10000000
2877,1006.760,10000000
2878,1012.945,10000000
2879,1008.302,10000000
2880,1005.188,10000000
2881,1015.139,10000000
2882,1007.085,10000000
2883,1007.778,10000000
2884,1009.330,10000000
2885,1008.732,10000000
2886,1031.959,10000000
2887,1020.979,10000000
2888,1008.669,10000000
2889,1013.946,10000000
2890,1008.236,10000000
2891,1001.565,10000000
2892,1010.694,10000000
2893,1005.774,10000000
2894,1006.945,10000000
2895,1008.193,10000000
2896,1005.124,10000000
2897,1009.454,10000000
2898,1007.046,10000000
2899,1025.877,10000000
2900,1018.959,10000000
2901,1009.040,10000000
2902,1010.641,10000000
2903,1010.903,10000000
2904,1003.260,10000000
2905,1013.353,10000000
2906,1006.200,10000000
2907,1008.393,10000000
2908,1012.320,10000000
2909,1006.197,10000000
2910,1015.201,10000000
2911,1027.453,10000000
2912,1011.149,10000000
2913,1013.870,10000000
2914,1006.868,10000000
2915,1004.357,10000000
2916,1007.247,10000000
2917,1007.550,10000000
2918,1013.306,10000000
2919,1008.754,10000000
2920,1005.264,10000000
2921,1014.732,10000000
2922,1010.752,10000000
2923,1032.564,10000000
2924,1018.625,10000000
2925,1009.329,10000000
2926,1012.889,10000000
2927,1013.368,10000000
2928,1005.779,10000000
2929,1010.226,10000000
2930,1010.628,10000000
2931,1004.634,10000000
2932,1000.967,10000000
2933,1010.835,10000000
2934,1006.153,10000000
2935,1034.177,10000000
2936,1018.821,10000000
2937,1010.597,10000000
2938,1016.781,10000000
2939,1012.188,10000000
2940,1002.524,10000000
2941,1015.803,10000000
2942,1006.315,10000000
2943,1010.798,10000000
2944,1010.426,10000000
2945,1008.060,10000000
2946,1011.299,10000000
2947,1010.628,10000000
2948,1020.148,10000000
2949,1016.330,10000000
2950,1008.912,10000000
2951,1005.595,10000000
2952,1010.495,10000000
2953,1009.085,10000000
2954,1000.239,10000000
2955,1012.672,10000000
2956,1009.203,10000000
2957,1006.610,10000000
2958,1008.779,10000000
2959,1006.347,10000000
2960,1027.803,10000000
2961,1016.070,10000000
2962,1005.115,10000000
2963,1013.021,10000000
2964,1009.308,10000000
2965,1005.113,10000000
2966,1013.432,10000000
2967,1008.840,10000000
2968,1011.513,10000000
2969,1013.308,10000000
2970,1007.262,10000000
2971,1012.200,10000000
2972,1032.209,10000000
2973,1011.504,10000000
2974,1013.470,10000000
2975,1006.634,10000000
2976,1008.906,10000000
2977,1007.152,10000000
2978,1008.087,10000000
2979,1008.574,10000000
2980,1004.475,10000000
2981,1009.910,10000000
2982,1003.063,10000000
2983,1010.874,10000000
2984,1036.957,10000000
2985,1014.974,10000000
2986,1017.527,10000000
2987,1011.886,10000000
2988,1011.816,10000000
2989,1010.023,10000000
2990,1004.492,10000000
2991,1014.439,10000000
2992,1007.587,10000000
2993,999.269,10000000
2994,1007.219,10000000
2995,1007.687,10000000
2996,999.481,10000000
2997,1022.395,10000000
2998,1011.039,10000000
2999,1014.217,10000000
3000,1010.348,10000000
3001,1005.096,10000000
3002,1012.185,10000000
3003,1009.953,10000000
3004,1003.296,10000000
3005,1013.896,10000000
3006,1009.574,10000000
3007,1008.801,10000000
3008,1010.170,10000000
3009,1019.796,10000000
3010,1018.506,10000000
3011,1004.760,10000000
3012,999.623,10000000
3013,1012.064,10000000
3014,1001.986,10000000
3015,1008.052,10000000
3016,1009.455,10000000
3017,1006.002,10000000
3018,1011.650,10000000
3019,1009.322,10000000
3020,1008.852,10000000
3021,1035.384,10000000
3022,1014.966,10000000
3023,1012.580,10000000
3024,1013.886,10000000
3025,1004.650,10000000
3026,1009.963,10000000
3027,1009.941,10000000
3028,1005.002,10000000
3029,1012.864,10000000
3030,1009.443,10000000
3031,1003.607,10000000
3032,1011.401,10000000
3033,1034.770,10000000
3034,1019.471,10000000
3035,1014.263,10000000
3036,1005.948,10000000
3037,1010.245,10000000
3038,1010.182,10000000
3039,1002.781,10000000
3040,1012.639,10000000
3041,1008.476,10000000
3042,1010.673,10000000
3043,1008.294,10000000
3044,1004.047,10000000
3045,1013.745,10000000
3046,1022.518,10000000
3047,1014.729,10000000
3048,1012.402,10000000
3049,1007.091,10000000
3050,1015.831,10000000
3051,1009.134,10000000
3052,1001.846,10000000
3053,1011.443,10000000
3054,1004.068,10000000
3055,1009.365,10000000
3056,1007.495,10000000
3057,1004.321,10000000
3058,1029.117,10000000
3059,1012.622,10000000
3060,1014.064,10000000
3061,1007.058,10000000
3062,1010.239,10000000
3063,1009.439,10000000
3064,1002.132,10000000
3065,1012.281,10000000
3066,1013.457,10000000
3067,1007.261,10000000
3068,1015.449,10000000
3069,1008.619,10000000
3070,1027.031,10000000
3071,1022.495,10000000
3072,1009.811,10000000
3073,1003.867,10000000
3074,1011.613,10000000
3075,1005.947,10000000
3076,1009.756,10000000
3077,1008.926,10000000
3078,1001.990,10000000
3079,1011.056,10000000
3080,1008.391,10000000
3081,1005.755,10000000
3082,1039.609,10000000
3083,1016.003,10000000
3084,1015.081,10000000
3085,1014.613,10000000
3086,1005.112,10000000
3087,1013.811,10000000
3088,1009.259,10000000
3089,999.636,10000000
3090,1012.439,10000000
3091,1005.735,10000000
3092,999.366,10000000
3093,1009.924,10000000
3094,1008.134,10000000
3095,1022.775,10000000
3096,1012.730,10000000
3097,1004.500,10000000
3098,1011.984,10000000
3099,1009.687,10000000
3100,1005.738,10000000
3101,1011.717,10000000
3102,1007.046,10000000
3103,1011.062,10000000
3104,1009.557,10000000
3105,1002.651,10000000
3106,1011.903,10000000
3107,1023.366,10000000
3108,1011.995,10000000
3109,1010.438,10000000
3110,1007.615,10000000
3111,1000.709,10000000
3112,1012.012,10000000
3113,1004.566,10000000
3114,1008.573,10000000
3115,1009.072,10000000
3116,1002.775,10000000
3117,1010.678,10000000
3118,1006.379,10000000
3119,1033.342,10000000
3120,1018.570,10000000
3121,1006.234,10000000
3122,1014.930,10000000
3123,1008.393,10000000
3124,1001.579,10000000
3125,1010.838,10000000
3126,1006.116,10000000
3127,1012.713,10000000
3128,1009.253,10000000
3129,1001.735,10000000
3130,1015.063,10000000
3131,1033.053,10000000
3132,1012.729,10000000
3133,1012.361,10000000
3134,1007.116,10000000
3135,1012.267,10000000
3136,1009.363,10000000
3137,1005.492,10000000
3138,1014.590,10000000
3139,1007.875,10000000
3140,1008.845,10000000
3141,1007.119,10000000
3142,1003.276,10000000
3143,1024.635,10000000
3144,1016.904,10000000
3145,1014.424,10000000
3146,1014.188,10000000
3147,1006.519,10000000
3148,1013.282,10000000
3149,1004.826,10000000
3150,1004.273,10000000
3151,1013.733,10000000
3152,1006.553,10000000
3153,1008.606,10000000
3154,1007.596,10000000
3155,1004.747,10000000
3156,1027.452,10000000
3157,1010.984,10000000
3158,1016.034,10000000
3159,1008.353,10000000
3160,1006.104,10000000
3161,1011.653,10000000
3162,1005.678,10000000
3163,1010.815,10000000
3164,1011.631,10000000
3165,1007.302,10000000
3166,1011.553,10000000
3167,1007.411,10000000
3168,1026.173,10000000
3169,1022.991,10000000
3170,1010.019,10000000
3171,1001.280,10000000
3172,1013.135,10000000
3173,1006.757,10000000
3174,1012.047,10000000
3175,1010.086,10000000
3176,1003.098,10000000
3177,1013.488,10000000
3178,1007.536,10000000
3179,1010.758,10000000
3180,1037.608,10000000
3181,1014.776,10000000
3182,1018.069,10000000
3183,1011.805,10000000
3184,1008.364,10000000
3185,1012.250,10000000
3186,1007.673,10000000
3187,1010.638,10000000
3188,1011.951,10000000
3189,1004.199,10000000
3190,999.855,10000000
3191,1012.418,10000000
3192,1023.957,10000000
3193,1020.139,10000000
3194,1013.768,10000000
3195,1006.105,10000000
3196,1009.460,10000000
3197,1008.367,10000000
3198,1001.669,10000000
3199,2120.577,10000000
3200,2743.787,10000000
3201,2998.227,10000000
3202,3099.466,10000000
3203,3144.174,10000000
3204,3122.182,10000000
3205,1900.356,10000000
3206,1333.219,10000000
3207,1134.481,10000000
3208,1052.791,10000000
3209,1016.952,10000000
3210,1011.595,10000000
3211,1008.407,10000000
3212,1007.004,10000000
3213,1009.000,10000000
3214,1003.538,10000000
3215,1010.980,10000000
3216,1009.037,10000000
3217,1029.243,10000000
3218,1016.379,10000000
3219,1006.511,10000000
3220,1013.852,10000000
3221,1006.478,10000000
3222,1010.677,10000000
3223,1012.162,10000000
3224,1002.400,10000000
3225,1010.095,10000000
3226,1006.147,10000000
3227,1001.882,10000000
3228,1012.436,10000000
3229,1026.947,10000000
3230,1016.015,10000000
3231,1011.283,10000000
3232,1003.495,10000000
3233,1012.281,10000000
3234,1006.998,10000000
3235,1014.172,10000000
3236,1006.110,10000000
3237,1002.618,10000000
3238,1010.605,10000000
3239,1006.776,10000000
3240,1009.440,10000000
3241,1036.128,10000000
3242,1016.339,10000000
3243,1014.180,10000000
3244,1010.105,10000000
3245,1005.757,10000000
3246,1010.966,10000000
3247,1008.040,10000000
3248,1001.367,10000000
3249,1011.409,10000000
3250,1006.023,10000000
3251,1008.773,10000000
3252,1012.550,10000000
3253,1005.258,10000000
3254,1025.564,10000000
3255,1010.396,10000000
3256,1013.542,10000000
3257,1005.386,10000000
3258,1007.994,10000000
3259,1010.129,10000000
3260,1006.442,10000000
3261,1009.418,10000000
3262,1012.313,10000000
3263,1006.861,10000000
3264,1011.995,10000000
3265,1010.780,10000000
3266,1022.298,10000000
3267,1020.206,10000000
3268,1011.332,10000000
3269,1002.224,10000000
3270,1012.426,10000000
3271,1006.827,10000000
3272,1004.946,10000000
3273,1007.713,10000000
3274,1004.251,10000000
3275,1009.392,10000000
3276,1008.379,10000000
3277,1001.969,10000000
3278,1037.182,10000000
3279,1015.453,10000000
3280,1006.628,10000000
3281,1009.257,10000000
3282,1002.155,10000000
3283,1009.649,10000000
3284,1014.945,10000000
3285,1007.152,10000000
3286,1012.120,10000000
3287,1011.922,10000000
3288,1006.643,10000000
3289,999.803,10000000
3290,1036.610,10000000
3291,1015.946,10000000
3292,1009.423,10000000
3293,1008.906,10000000
3294,1003.162,10000000
3295,1011.911,10000000
3296,1008.656,10000000
3297,1009.329,10000000
3298,1010.462,10000000
3299,1005.326,10000000
3300,1012.793,10000000
3301,1009.930,10000000
3302,1004.692,10000000
3303,1024.983,10000000
3304,1011.390,10000000
3305,1012.972,10000000
3306,1014.173,10000000
3307,1006.809,10000000
3308,1009.553,10000000
3309,1011.283,10000000
3310,1003.642,10000000
3311,1000.098,10000000
3312,1007.569,10000000
3313,1002.736,10000000
3314,1005.961,10000000
3315,1023.543,10000000
3316,1020.637,10000000
3317,1013.670,10000000
3318,1005.727,10000000
3319,1015.830,10000000
3320,1007.495,10000000
3321,1012.356,10000000
3322,1010.335,10000000
3323,1004.397,10000000
3324,1013.328,10000000
3325,1007.031,10000000
3326,1006.921,10000000
3327,1031.095,10000000
3328,1016.342,10000000
3329,1005.866,10000000
3330,1013.015,10000000
3331,1006.604,10000000
3332,998.609,10000000
3333,1008.710,10000000
3334,1009.849,10000000
3335,1003.637,10000000
3336,1012.596,10000000
3337,1007.196,10000000
3338,1012.877,10000000
3339,1035.625,10000000
3340,1014.331,10000000
3341,1016.843,10000000
3342,1008.115,10000000
3343,1012.884,10000000
3344,1012.098,10000000
3345,1005.466,10000000
3346,1017.816,10000000
3347,1008.735,10000000
3348,1012.477,10000000
3349,1015.745,10000000
3350,1004.612,10000000
3351,1014.771,10000000
3352,1021.187,10000000
3353,1008.254,10000000
3354,1011.476,10000000
3355,1007.450,10000000
3356,1012.015,10000000
3357,1007.951,10000000
3358,1013.486,10000000
3359,1014.174,10000000
3360,1005.734,10000000
3361,1006.762,10000000
3362,1010.534,10000000
3363,1006.356,10000000
3364,1026.943,10000000
3365,1018.408,10000000
3366,1007.206,10000000
3367,1016.596,10000000
3368,1012.461,10000000
3369,1009.998,10000000
3370,1014.343,10000000
3371,1012.841,10000000
3372,1005.785,10000000
3373,1010.986,10000000
3374,1008.938,10000000
3375,1003.327,10000000
3376,1032.971,10000000
3377,1017.559,10000000
3378,1014.872,10000000
3379,1012.653,10000000
3380,1008.769,10000000
3381,1012.525,10000000
3382,1007.493,10000000
3383,1014.253,10000000
3384,1013.102,10000000
3385,1012.874,10000000
3386,1011.340,10000000
3387,1007.137,10000000
3388,1037.180,10000000
3389,1018.463,10000000
3390,1007.074,10000000
3391,1006.928,10000000
3392,1008.605,10000000
3393,1001.621,10000000
3394,1008.927,10000000
3395,1006.961,10000000
3396,1007.795,10000000
3397,1010.048,10000000
3398,1004.453,10000000
3399,1012.170,10000000
3400,1018.601,10000000
3401,1024.734,10000000
3402,1015.073,10000000
3403,1005.460,10000000
3404,1012.671,10000000
3405,1005.903,10000000
3406,1012.881,10000000
3407,1011.889,10000000
3408,1005.191,10000000
3409,1011.547,10000000
3410,1007.809,10000000
3411,1000.621,10000000
3412,1007.211,10000000
3413,1022.832,10000000
3414,1007.015,10000000
3415,1013.686,10000000
3416,1007.848,10000000
3417,1013.047,10000000
3418,1008.744,10000000
3419,1013.541,10000000
3420,1012.735,10000000
3421,1008.158,10000000
3422,1008.711,10000000
3423,1006.423,10000000
3424,1012.737,10000000
3425,1032.927,10000000
3426,1017.954,10000000
3427,1013.315,10000000
3428,1003.948,10000000
3429,1013.423,10000000
3430,1003.596,10000000
3431,1000.409,10000000
3432,1010.232,10000000
3433,1001.067,10000000
3434,1011.443,10000000
3435,1009.828,10000000
3436,1013.397,10000000
3437,1036.597,10000000
3438,1017.517,10000000
3439,1017.848,10000000
3440,1013.253,10000000
3441,1003.703,10000000
3442,1012.466,10000000
3443,1009.671,10000000
3444,1015.251,10000000
3445,1012.317,10000000
3446,1007.563,10000000
3447,1014.414,10000000
3448,1007.410,10000000
3449,1030.599,10000000
3450,1021.847,10000000
3451,1006.858,10000000
3452,1015.809,10000000
3453,1006.856,10000000
3454,1009.522,10000000
3455,1012.418,10000000
3456,1002.085,10000000
3457,1009.631,10000000
3458,1009.464,10000000
3459,1004.832,10000000
3460,1012.915,10000000
3461,1007.219,10000000
3462,1025.271,10000000
3463,1017.622,10000000
3464,1006.986,10000000
3465,1016.403,10000000
3466,1008.557,10000000
3467,1009.370,10000000
3468,1012.674,10000000
3469,1009.482,10000000
3470,1004.042,10000000
3471,1014.645,10000000
3472,1009.410,10000000
3473,1003.270,10000000
3474,1029.838,10000000
3475,1013.129,10000000
3476,1013.767,10000000
3477,1010.335,10000000
3478,1006.114,10000000
3479,1012.936,10000000
3480,1006.216,10000000
3481,1007.300,10000000
3482,1013.104,10000000
3483,1008.243,10000000
3484,1013.625,10000000
3485,1008.981,10000000
3486,1031.071,10000000
3487,1023.330,10000000
3488,1012.742,10000000
3489,1015.626,10000000
3490,1012.983,10000000
3491,1007.113,10000000
3492,1002.067,10000000
3493,1010.404,10000000
3494,1001.806,10000000
3495,1010.192,10000000
3496,1009.718,10000000
3497,1008.745,10000000
3498,1032.598,10000000
3499,1018.078,10000000
3500,1019.023,10000000
3501,1010.993,10000000
3502,1006.148,10000000
3503,1015.062,10000000
3504,1010.460,10000000
3505,1005.031,10000000
3506,1012.304,10000000
3507,1009.024,10000000
3508,1011.586,10000000
3509,1008.614,10000000
3510,1004.856,10000000
3511,1030.195,10000000
3512,1013.006,10000000
3513,1002.216,10000000
3514,1010.244,10000000
3515,1004.252,10000000
3516,1008.467,10000000
3517,1010.126,10000000
3518,1005.821,10000000
3519,1012.240,10000000
3520,1007.081,10000000
3521,1010.483,10000000
3522,1013.441,10000000
3523,1024.883,10000000
3524,1019.838,10000000
3525,1013.106,10000000
3526,1005.359,10000000
3527,1013.107,10000000
3528,1007.067,10000000
3529,1010.986,10000000
3530,1010.248,10000000
3531,1004.076,10000000
3532,1005.250,10000000
3533,1009.903,10000000
3534,1001.183,10000000
3535,1033.477,10000000
3536,1018.481,10000000
3537,1012.420,10000000
3538,1013.145,10000000
3539,1005.847,10000000
3540,1013.860,10000000
3541,1008.603,10000000
3542,1003.382,10000000
3543,1014.104,10000000
3544,1009.025,10000000
3545,1006.883,10000000
3546,1010.433,10000000
3547,1030.412,10000000
3548,1023.686,10000000
3549,1011.386,10000000
3550,1004.270,10000000
3551,1015.582,10000000
3552,1008.195,10000000
3553,1001.597,10000000
3554,1009.691,10000000
3555,1006.815,10000000
3556,1008.340,10000000
3557,1008.634,10000000
3558,1002.888,10000000
3559,1009.936,10000000
3560,1022.586,10000000
3561,1014.219,10000000
3562,1012.187,10000000
3563,1004.591,10000000
3564,1012.135,10000000
3565,1008.170,10000000
3566,1002.601,10000000
3567,1012.373,10000000
3568,1006.623,10000000
3569,1011.609,10000000
3570,1009.731,10000000
3571,1003.408,10000000
3572,1034.205,10000000
3573,1013.383,10000000
3574,1002.688,10000000
3575,1011.030,10000000
3576,1002.126,10000000
3577,1010.330,10000000
3578,1008.725,10000000
3579,1008.307,10000000
3580,1008.686,10000000
3581,1004.056,10000000
3582,1010.758,10000000
3583,1006.856,10000000
3584,1033.478,10000000
3585,1020.459,10000000
3586,1008.133,10000000
3587,1011.415,10000000
3588,1008.779,10000000
3589,1005.383,10000000
3590,1011.916,10000000
3591,1009.571,10000000
3592,1003.858,10000000
3593,1006.553,10000000
3594,1010.135,10000000
3595,1001.963,10000000
3596,1037.671,10000000
3597,1015.286,10000000
3598,1007.224,10000000
3599,1009.874,10000000
3600,1007.570,10000000
3601,1013.377,10000000
3602,1009.526,10000000
3603,1004.254,10000000
3604,1012.707,10000000
3605,1004.451,10000000
3606,1011.504,10000000
3607,1008.932,10000000
3608,1007.444,10000000
3609,1024.109,10000000
3610,1012.663,10000000
3611,1013.117,10000000
3612,1007.087,10000000
3613,1003.317,10000000
3614,1008.511,10000000
3615,1007.232,10000000
3616,1003.016,10000000
3617,1010.890,10000000
3618,1007.185,10000000
3619,1010.396,10000000
3620,1008.616,10000000
3621,1022.171,10000000
3622,1018.573,10000000
3623,1013.130,10000000
3624,1006.653,10000000
3625,1014.226,10000000
3626,1008.231,10000000
3627,1006.811,10000000
3628,1011.133,10000000
3629,1006.190,10000000
3630,1014.375,10000000
3631,1010.594,10000000
3632,1002.771,10000000
3633,1030.568,10000000
3634,1017.836,10000000
3635,1006.442,10000000
3636,1010.249,10000000
3637,1008.844,10000000
3638,1012.442,10000000
3639,1010.408,10000000
3640,1001.332,10000000
3641,1014.434,10000000
3642,1008.490,10000000
3643,1007.246,10000000
3644,1011.157,10000000
3645,1034.601,10000000
3646,1020.848,10000000
3647,1013.812,10000000
3648,1004.238,10000000
3649,1015.149,10000000
3650,1011.090,10000000
3651,1004.428,10000000
3652,1014.831,10000000
3653,1006.562,10000000
3654,1003.186,10000000
3655,1012.060,10000000
3656,1008.150,10000000
3657,1012.116,10000000
3658,1025.831,10000000
3659,1012.081,10000000
3660,1015.097,10000000
3661,1010.564,10000000
3662,1007.473,10000000
3663,1013.911,10000000
3664,1007.407,10000000
3665,1010.898,10000000
3666,1012.358,10000000
3667,1008.864,10000000
3668,1013.803,10000000
3669,1012.041,10000000
3670,1023.506,10000000
3671,1019.759,10000000
3672,1011.943,10000000
3673,1002.885,10000000
3674,1011.603,10000000
3675,1008.429,10000000
3676,1009.511,10000000
3677,1012.721,10000000
3678,1004.824,10000000
3679,1013.277,10000000
3680,1010.633,10000000
3681,1007.977,10000000
3682,1039.789,10000000
3683,1020.007,10000000
3684,1012.093,10000000
3685,1014.654,10000000
3686,1010.246,10000000
3687,1014.254,10000000
3688,1008.993,10000000
3689,1004.800,10000000
3690,1012.925,10000000
3691,1006.259,10000000
3692,1001.340,10000000
3693,1008.300,10000000
3694,1029.645,10000000
3695,1022.759,10000000
3696,1013.021,10000000
3697,1012.698,10000000
3698,1009.435,10000000
3699,1010.457,10000000
3700,1012.732,10000000
3701,1013.968,10000000
3702,1004.418,10000000
3703,1013.197,10000000
3704,1012.732,10000000
3705,2355.390,10000000
3706,2854.785,10000000
3707,3025.818,10000000
3708,3096.667,10000000
3709,3137.667,10000000
3710,2828.944,10000000
3711,1694.649,10000000
3712,1258.416,10000000
3713,1094.112,10000000
3714,1044.659,10000000
3715,1018.090,10000000
3716,1013.329,10000000
3717,1012.249,10000000
3718,1008.067,10000000
3719,1025.857,10000000
3720,1011.678,10000000
3721,1016.265,10000000
3722,1012.526,10000000
3723,1003.153,10000000
3724,1012.807,10000000
3725,1007.841,10000000
3726,1011.840,10000000
3727,1011.844,10000000
3728,1005.318,10000000
3729,1013.552,10000000
3730,1004.962,10000000
3731,1020.470,10000000
3732,1017.658,10000000
3733,1011.502,10000000
3734,1003.489,10000000
3735,1008.786,10000000
3736,1003.332,10000000
3737,1012.133,10000000
3738,1009.714,10000000
3739,1003.031,10000000
3740,1011.029,10000000
3741,1007.807,10000000
3742,1003.151,10000000
3743,1035.006,10000000
3744,1013.945,10000000
3745,1013.438,10000000
3746,1012.620,10000000
3747,1005.553,10000000
3748,1011.017,10000000
3749,1009.680,10000000
3750,1001.886,10000000
3751,1011.604,10000000
3752,1009.130,10000000
3753,1005.590,10000000
3754,1010.609,10000000
3755,1026.324,10000000
3756,1020.686,10000000
3757,1012.602,10000000
3758,1010.742,10000000
3759,1013.724,10000000
3760,1006.596,10000000
3761,1014.217,10000000
3762,1010.481,10000000
3763,1007.880,10000000
3764,1014.882,10000000
3765,1012.303,10000000
3766,1011.585,10000000
3767,1012.744,10000000
3768,1022.687,10000000
3769,1015.625,10000000
3770,1010.749,10000000
3771,1004.558,10000000
3772,1013.633,10000000
3773,1006.498,10000000
3774,1006.932,10000000
3775,1004.310,10000000
3776,1003.204,10000000
3777,1012.704,10000000
3778,1007.265,10000000
3779,1010.102,10000000
3780,1032.313,10000000
3781,1012.043,10000000
3782,1015.442,10000000
3783,1012.491,10000000
3784,1004.282,10000000
3785,1014.120,10000000
3786,1011.156,10000000
3787,1012.876,10000000
3788,1013.658,10000000
3789,1004.573,10000000
3790,1010.992,10000000
3791,1005.317,10000000
3792,1025.220,10000000
3793,1018.992,10000000
3794,1005.899,10000000
3795,1008.254,10000000
3796,1005.299,10000000
3797,1005.463,10000000
3798,1010.575,10000000
3799,1008.801,10000000
3800,1013.207,10000000
3801,1010.717,10000000
3802,1005.052,10000000
3803,1015.236,10000000
3804,1030.649,10000000
3805,1024.958,10000000
3806,1016.664,10000000
3807,1006.946,10000000
3808,1014.872,10000000
3809,1008.167,10000000
3810,1001.265,10000000
3811,1009.107,10000000
3812,1006.146,10000000
3813,1009.235,10000000
3814,1009.782,10000000
3815,999.997,10000000
3816,1007.933,10000000
3817,1021.714,10000000
3818,1017.602,10000000
3819,1012.375,10000000
3820,1006.747,10000000
3821,1012.740,10000000
3822,1006.974,10000000
3823,1005.169,10000000
3824,1013.573,10000000
3825,1008.302,10000000
3826,1011.169,10000000
3827,1012.901,10000000
3828,1009.849,10000000
3829,1025.654,10000000
3830,1017.728,10000000
3831,1007.980,10000000
3832,1002.944,10000000
3833,1010.829,10000000
3834,1005.410,10000000
3835,1013.303,10000000
3836,1008.739,10000000
3837,1010.794,10000000
3838,1012.172,10000000
3839,1008.546,10000000
3840,1014.097,10000000
3841,1032.092,10000000
3842,1014.379,10000000
3843,1014.493,10000000
3844,1010.723,10000000
3845,1011.535,10000000
3846,1010.680,10000000
3847,1005.270,10000000
3848,1011.441,10000000
3849,1004.360,10000000
3850,1014.143,10000000
3851,1009.671,10000000
3852,1000.841,10000000
3853,1033.989,10000000
3854,1021.433,10000000
3855,1005.469,10000000
3856,1012.654,10000000
3857,1008.635,10000000
3858,1008.235,10000000
3859,1010.355,10000000
3860,1007.375,10000000
3861,1011.438,10000000
3862,1006.778,10000000
3863,1004.158,10000000
3864,1012.451,10000000
3865,1009.114,10000000
3866,1017.589,10000000
3867,1015.689,10000000
3868,1006.811,10000000
3869,1018.999,10000000
3870,1009.690,10000000
3871,1005.582,10000000
3872,1006.707,10000000
3873,1007.667,10000000
3874,1003.849,10000000
3875,1011.519,10000000
3876,1007.499,10000000
3877,1011.209,10000000
3878,1029.485,10000000
3879,1013.154,10000000
3880,1013.425,10000000
3881,1012.658,10000000
3882,1005.642,10000000
3883,1014.316,10000000
3884,1009.757,10000000
3885,1014.337,10000000
3886,1011.579,10000000
3887,1003.773,10000000
3888,1013.536,10000000
3889,1010.788,10000000
3890,1027.026,10000000
3891,1022.611,10000000
3892,1011.935,10000000
3893,1002.249,10000000
3894,1011.437,10000000
3895,1006.730,10000000
3896,1008.561,10000000
3897,1011.848,10000000
3898,1003.765,10000000
3899,1015.053,10000000
3900,1012.534,10000000
3901,1004.228,10000000
3902,1041.891,10000000
3903,1019.957,10000000
3904,1015.003,10000000
3905,1014.024,10000000
3906,1005.383,10000000
3907,1015.396,10000000
3908,1007.624,10000000
3909,1003.413,10000000
3910,1015.327,10000000
3911,1010.274,10000000
3912,1004.716,10000000
3913,1008.952,10000000
3914,1010.619,10000000
3915,1022.903,10000000
3916,1013.164,10000000
3917,1009.826,10000000
3918,1013.831,10000000
3919,1008.443,10000000
3920,1011.999,10000000
3921,1013.667,10000000
3922,1007.679,10000000
3923,1014.634,10000000
3924,1009.587,10000000
3925,1004.129,10000000
3926,1012.969,10000000
3927,1026.601,10000000
3928,1012.850,10000000
3929,1011.960,10000000
3930,1005.473,10000000
3931,1009.357,10000000
3932,1005.424,10000000
3933,1002.302,10000000
3934,1010.016,10000000
3935,1001.427,10000000
3936,1009.998,10000000
3937,1007.540,10000000
3938,1012.505,10000000
3939,1031.181,10000000
3940,1012.436,10000000
3941,1017.668,10000000
3942,1008.381,10000000
3943,1012.540,10000000
3944,1012.761,10000000
3945,1003.183,10000000
3946,1011.589,10000000
3947,1012.887,10000000
3948,1009.916,10000000
3949,1014.716,10000000
3950,1008.509,10000000
3951,1031.545,10000000
3952,1024.349,10000000
3953,1012.671,10000000
3954,1007.293,10000000
3955,1011.268,10000000
3956,1004.977,10000000
3957,1010.792,10000000
3958,1012.882,10000000
3959,1004.118,10000000
3960,1013.584,10000000
3961,1007.077,10000000
3962,1002.289,10000000
3963,1018.806,10000000
3964,1020.831,10000000
3965,1011.604,10000000
3966,1015.205,10000000
3967,1005.285,10000000
3968,1015.508,10000000
3969,1008.915,10000000
3970,1008.039,10000000
3971,1008.600,10000000
3972,1004.443,10000000
3973,1002.634,10000000
3974,1009.849,10000000
3975,1003.812,10000000
3976,1027.741,10000000
3977,1014.724,10000000
3978,1015.344,10000000
3979,1011.967,10000000
3980,1006.603,10000000
3981,1015.235,10000000
3982,1008.046,10000000
3983,1007.398,10000000
3984,1010.820,10000000
3985,1005.255,10000000
3986,1013.183,10000000
3987,1009.834,10000000
